year,race_eth,sex,age,population
2001,black,male,99,56.96663789
2001,black,male,100,45.61202971200001
2001,hispanic,female,0,253967.44383870304
2001,hispanic,female,1,233464.69362055196
2001,hispanic,female,2,230404.57421277303
2001,hispanic,female,3,231299.71374162298
2001,hispanic,female,4,236154.171212723
2001,hispanic,female,5,242378.697160037
2001,hispanic,female,6,245058.17645248398
2001,hispanic,female,7,245559.60002733
2001,hispanic,female,8,247463.56348042598
2001,hispanic,female,9,247110.583911644
2001,hispanic,female,10,244384.76007683697
2001,hispanic,female,11,233829.63831117802
2001,hispanic,female,12,218794.90284136398
2001,hispanic,female,13,210863.56702037703
2001,hispanic,female,14,203412.90836503298
2001,hispanic,female,15,199096.08503557104
2001,hispanic,female,16,194301.72339683
2001,hispanic,female,17,191727.49721562298
2001,hispanic,female,18,196368.633006768
2001,hispanic,female,19,198089.34284153703
2001,hispanic,female,20,199360.214281452
2001,hispanic,female,21,196845.743390291
2001,hispanic,female,22,193473.70200496798
2001,hispanic,female,23,194592.95340425
2001,hispanic,female,24,198405.997472525
2001,hispanic,female,25,202648.36449499
2001,hispanic,female,26,205597.341435599
2001,hispanic,female,27,202447.30762640195
2001,hispanic,female,28,204663.248255922
2001,hispanic,female,29,203483.43984137502
2001,hispanic,female,30,205604.64783765102
2001,hispanic,female,31,206282.00278463203
2001,hispanic,female,32,195664.877110334
2001,hispanic,female,33,189851.96272936603
2001,hispanic,female,34,184841.25548479502
2001,hispanic,female,35,182348.001093967
2001,hispanic,female,36,183475.733162829
2001,hispanic,female,37,178274.86753681803
2001,hispanic,female,38,171006.53063904698
2001,hispanic,female,39,164308.765835257
2001,hispanic,female,40,160598.18150088302
2001,hispanic,female,41,157494.37097805698
2001,hispanic,female,42,146218.880058276
2001,hispanic,female,43,141425.839803526
2001,hispanic,female,44,135109.90942996298
2001,hispanic,female,45,129592.002239413
2001,hispanic,female,46,124941.37975997801
2001,hispanic,female,47,115710.136006179
2001,hispanic,female,48,108043.549576321
2001,hispanic,female,49,101680.55301409299
2001,hispanic,female,50,97300.37278700198
2001,hispanic,female,51,94738.84797197
2001,hispanic,female,52,87019.05075496998
2001,hispanic,female,53,82041.76598544499
2001,hispanic,female,54,76397.00300939198
2001,hispanic,female,55,70082.51025319801
2001,hispanic,female,56,65733.549568325
2001,hispanic,female,57,61790.899648135004
2001,hispanic,female,58,58340.97209872301
2001,hispanic,female,59,53488.415479557
2001,hispanic,female,60,50804.614847617995
2001,hispanic,female,61,49602.72699571899
2001,hispanic,female,62,46362.002447103994
2001,hispanic,female,63,44420.741472733
2001,hispanic,female,64,42385.160515039
2001,hispanic,female,65,41709.51415165099
2001,hispanic,female,66,40681.120947318
2001,hispanic,female,67,37328.134355432994
2001,hispanic,female,68,35952.36426752
2001,hispanic,female,69,34797.87372637799
2001,hispanic,female,70,35047.421864797
2001,hispanic,female,71,34914.849970740994
2001,hispanic,female,72,31951.595622386998
2001,hispanic,female,73,30230.959991857995
2001,hispanic,female,74,28370.621298269998
2001,hispanic,female,75,26909.650058330997
2001,hispanic,female,76,25104.545901219994
2001,hispanic,female,77,22681.334758392
2001,hispanic,female,78,20490.112228272003
2001,hispanic,female,79,18781.578882257
2001,hispanic,female,80,17227.763277551003
2001,hispanic,female,81,15277.414559346
2001,hispanic,female,82,12759.284839387
2001,hispanic,female,83,11282.475156032997
2001,hispanic,female,84,9552.881148942999
2001,hispanic,female,85,8429.058772407
2001,hispanic,female,86,7760.329782443
2001,hispanic,female,87,7053.2496260240005
2001,hispanic,female,88,6013.9466331369995
2001,hispanic,female,89,5039.390173675
2001,hispanic,female,90,4292.2507940489995
2001,hispanic,female,91,3385.228783687001
2001,hispanic,female,92,2639.4521585390003
2001,hispanic,female,93,2120.318890522
2001,hispanic,female,94,1659.9583741720003
2001,hispanic,female,95,1277.9479897949996
2001,hispanic,female,96,955.1196100049999
2001,hispanic,female,97,626.816081103
2001,hispanic,female,98,427.1363830439999
2001,hispanic,female,99,363.40723567199996
2001,hispanic,female,100,251.59351511900002
2001,hispanic,male,0,265150.55706496496
2001,hispanic,male,1,244705.38142152
2001,hispanic,male,2,239893.55054958496
2001,hispanic,male,3,240313.34754658196
2001,hispanic,male,4,246188.218820475
2001,hispanic,male,5,253417.141606755
2001,hispanic,male,6,256147.92634099897
2001,hispanic,male,7,257567.29015589302
2001,hispanic,male,8,259607.043249304
2001,hispanic,male,9,258773.796092502
2001,hispanic,male,10,257129.21294109797
2001,hispanic,male,11,245678.982905049
2001,hispanic,male,12,229955.947016444
2001,hispanic,male,13,222124.354110825
2001,hispanic,male,14,214062.23466516798
2001,hispanic,male,15,210893.51248412998
2001,hispanic,male,16,206133.87674148497
2001,hispanic,male,17,207068.405285496
2001,hispanic,male,18,218048.74869838002
2001,hispanic,male,19,223828.47848654003
2001,hispanic,male,20,230420.48873254604
2001,hispanic,male,21,232035.608952196
2001,hispanic,male,22,228085.04758310097
2001,hispanic,male,23,229152.08758272603
2001,hispanic,male,24,230378.72254567
2001,hispanic,male,25,232622.223083037
2001,hispanic,male,26,233372.363426156
2001,hispanic,male,27,225517.29832271402
2001,hispanic,male,28,226976.96900221502
2001,hispanic,male,29,224544.13991827198
2001,hispanic,male,30,228374.09334952198
2001,hispanic,male,31,231166.31388475499
2001,hispanic,male,32,218420.245524828
2001,hispanic,male,33,210615.57955972303
2001,hispanic,male,34,203866.798822742
2001,hispanic,male,35,202132.726710891
2001,hispanic,male,36,200608.78251319702
2001,hispanic,male,37,190132.07626726298
2001,hispanic,male,38,179527.36249019497
2001,hispanic,male,39,173172.62142381698
2001,hispanic,male,40,167248.193892207
2001,hispanic,male,41,163766.00202173297
2001,hispanic,male,42,148922.457592492
2001,hispanic,male,43,142946.022579828
2001,hispanic,male,44,134437.611265503
2001,hispanic,male,45,128227.020941331
2001,hispanic,male,46,124253.55949858401
2001,hispanic,male,47,112248.516709869
2001,hispanic,male,48,103710.27719288401
2001,hispanic,male,49,97093.483018597
2001,hispanic,male,50,93153.69737372
2001,hispanic,male,51,89706.621184986
2001,hispanic,male,52,80992.852296208
2001,hispanic,male,53,76220.36451190899
2001,hispanic,male,54,70380.951549569
2001,hispanic,male,55,63554.28486521001
2001,hispanic,male,56,58735.27858863501
2001,hispanic,male,57,54648.111967957
2001,hispanic,male,58,50338.936876083004
2001,hispanic,male,59,46506.68394696101
2001,hispanic,male,60,43968.643108208
2001,hispanic,male,61,42101.13731771501
2001,hispanic,male,62,39606.724477843
2001,hispanic,male,63,36989.164020781
2001,hispanic,male,64,35014.02789815499
2001,hispanic,male,65,33559.388196474996
2001,hispanic,male,66,32576.098783898007
2001,hispanic,male,67,29521.911046107
2001,hispanic,male,68,27920.692779784993
2001,hispanic,male,69,27139.645593617002
2001,hispanic,male,70,26891.96428768
2001,hispanic,male,71,26217.100411646
2001,hispanic,male,72,23627.712755111002
2001,hispanic,male,73,21899.349286557
2001,hispanic,male,74,20378.264282804
2001,hispanic,male,75,19039.20638969
2001,hispanic,male,76,17584.712789021003
2001,hispanic,male,77,16783.806776209
2001,hispanic,male,78,15261.459552741999
2001,hispanic,male,79,13385.940984393003
2001,hispanic,male,80,11378.210594697004
2001,hispanic,male,81,9879.690732948002
2001,hispanic,male,82,7831.284302668999
2001,hispanic,male,83,6652.057092057001
2001,hispanic,male,84,5423.938871840999
2001,hispanic,male,85,4810.681922267001
2001,hispanic,male,86,4173.353358333001
2001,hispanic,male,87,3507.9998632619995
2001,hispanic,male,88,3080.7608303319994
2001,hispanic,male,89,2567.695820058
2001,hispanic,male,90,1940.773770311
2001,hispanic,male,91,1437.024195501
2001,hispanic,male,92,1156.8200624759997
2001,hispanic,male,93,967.981919942
2001,hispanic,male,94,728.3708526309999
2001,hispanic,male,95,523.2762652670001
2001,hispanic,male,96,355.90382353399997
2001,hispanic,male,97,218.51538261899998
2001,hispanic,male,98,148.883721166
2001,hispanic,male,99,129.937860233
2001,hispanic,male,100,110.045732808
2001,white,female,0,149122.18798065704
2001,white,female,1,149061.14869263102
2001,white,female,2,149987.160774794
2001,white,female,3,151193.62298523998
2001,white,female,4,154897.209027068
2001,white,female,5,162106.18461437398
2001,white,female,6,166603.521923911
2001,white,female,7,170809.082929085
2001,white,female,8,175305.643765033
2001,white,female,9,183538.09140062303
2001,white,female,10,190858.97659566102
2001,white,female,11,193013.372191449
2001,white,female,12,189196.48339385598
2001,white,female,13,186660.81677987496
2001,white,female,14,184758.08219781402
2001,white,female,15,184931.502789382
2001,white,female,16,183485.07509965097
2001,white,female,17,176871.54877987
2001,white,female,18,176004.12449643895
2001,white,female,19,173483.50831264298
2001,white,female,20,174351.167773282
2001,white,female,21,169221.86372898504
2001,white,female,22,166772.857344085
2001,white,female,23,162263.83844273
2001,white,female,24,163942.29214601504
2001,white,female,25,166813.298917029
2001,white,female,26,172571.69270897002
2001,white,female,27,172111.15159778798
2001,white,female,28,178725.35867821
2001,white,female,29,193417.26140378596
2001,white,female,30,217453.897608792
2001,white,female,31,230785.34835688001
2001,white,female,32,220435.45493184903
2001,white,female,33,214810.28118191
2001,white,female,34,214702.79011324802
2001,white,female,35,224227.714226763
2001,white,female,36,245290.59097083402
2001,white,female,37,255980.66494319797
2001,white,female,38,260523.45287873197
2001,white,female,39,267414.008979845
2001,white,female,40,273240.538196343
2001,white,female,41,278719.23986807
2001,white,female,42,270225.881404646
2001,white,female,43,272994.870616955
2001,white,female,44,271804.36592562497
2001,white,female,45,267921.55757639103
2001,white,female,46,269923.824592969
2001,white,female,47,263433.665363751
2001,white,female,48,258931.17459447705
2001,white,female,49,252387.85626233404
2001,white,female,50,246714.713387322
2001,white,female,51,249485.25183747505
2001,white,female,52,244919.45759370495
2001,white,female,53,250158.35422150104
2001,white,female,54,248188.75254478905
2001,white,female,55,207824.474931719
2001,white,female,56,196475.76876418202
2001,white,female,57,193577.964216289
2001,white,female,58,192228.457040697
2001,white,female,59,173087.18073788896
2001,white,female,60,158497.66909892
2001,white,female,61,153615.384733879
2001,white,female,62,148078.652303243
2001,white,female,63,143209.56786976103
2001,white,female,64,136668.379082729
2001,white,female,65,133270.235780643
2001,white,female,66,132958.52691087202
2001,white,female,67,127005.46302705098
2001,white,female,68,126101.05853690802
2001,white,female,69,126462.40728916299
2001,white,female,70,129329.49500125198
2001,white,female,71,131240.955446781
2001,white,female,72,128343.27440862502
2001,white,female,73,130184.87900384
2001,white,female,74,131586.455366293
2001,white,female,75,133636.685096456
2001,white,female,76,135199.940439094
2001,white,female,77,131628.65555590298
2001,white,female,78,126642.64979497
2001,white,female,79,124292.841506486
2001,white,female,80,116687.46483175602
2001,white,female,81,106134.88938001299
2001,white,female,82,95918.88655060399
2001,white,female,83,87158.62817289599
2001,white,female,84,79297.969135307
2001,white,female,85,72933.370616286
2001,white,female,86,67380.951727711
2001,white,female,87,60189.74335225801
2001,white,female,88,52205.559070909
2001,white,female,89,44174.11327523799
2001,white,female,90,37099.46532353299
2001,white,female,91,30755.168276559
2001,white,female,92,24938.489258825004
2001,white,female,93,20489.620344531
2001,white,female,94,15763.840683515999
2001,white,female,95,11632.992360802
2001,white,female,96,8297.511146610002
2001,white,female,97,5952.457297796
2001,white,female,98,4186.6184672419995
2001,white,female,99,2914.6923794880004
2001,white,female,100,1601.6274951219998
2001,white,male,0,157706.453998885
2001,white,male,1,157072.86251589103
2001,white,male,2,158394.49531456898
2001,white,male,3,159270.33017227304
2001,white,male,4,163529.76814595002
2001,white,male,5,171539.87835239398
2001,white,male,6,176687.549167805
2001,white,male,7,181302.048239274
2001,white,male,8,186659.57666003896
2001,white,male,9,194469.27460262398
2001,white,male,10,202660.92756910002
2001,white,male,11,204732.65929320903
2001,white,male,12,199582.298921733
2001,white,male,13,197645.552058878
2001,white,male,14,196306.65838876902
2001,white,male,15,195797.31788779297
2001,white,male,16,194341.000785015
2001,white,male,17,187059.394977179
2001,white,male,18,190383.60121732496
2001,white,male,19,182066.707597405
2001,white,male,20,189884.314588202
2001,white,male,21,187262.984754241
2001,white,male,22,182049.158884739
2001,white,male,23,177476.15622786502
2001,white,male,24,173247.54876921402
2001,white,male,25,172857.60485940397
2001,white,male,26,183062.17772878398
2001,white,male,27,182339.462022719
2001,white,male,28,188539.457468854
2001,white,male,29,203674.53602240502
2001,white,male,30,227233.541977614
2001,white,male,31,241798.982067339
2001,white,male,32,230354.504418256
2001,white,male,33,225819.34156125502
2001,white,male,34,226017.63993442003
2001,white,male,35,236603.39186544402
2001,white,male,36,258081.99004232005
2001,white,male,37,266953.15640758903
2001,white,male,38,271454.187424036
2001,white,male,39,278684.177650131
2001,white,male,40,283579.546037288
2001,white,male,41,292019.600263546
2001,white,male,42,281294.567317625
2001,white,male,43,283069.187309734
2001,white,male,44,279534.97127910703
2001,white,male,45,274410.39211736695
2001,white,male,46,275613.869373584
2001,white,male,47,265801.795418405
2001,white,male,48,259715.82935696898
2001,white,male,49,252334.33078920998
2001,white,male,50,245953.13919192506
2001,white,male,51,250493.427566024
2001,white,male,52,243242.64712394105
2001,white,male,53,248519.237454632
2001,white,male,54,247235.55716523097
