"Notes","Year","Year Code","Race","Race Code","Sex","Sex Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"2019","2019","Black or African American","2054-5","Male","M","50-54 years","50-54",625,77514,806.3
,"2019","2019","Black or African American","2054-5","Male","M","55-59 years","55-59",1039,80941,1283.7
,"2019","2019","Black or African American","2054-5","Male","M","60-64 years ","60-64",1326,69165,1917.2
,"2019","2019","Black or African American","2054-5","Male","M","65-69 years","65-69",1404,49674,2826.4
,"2019","2019","Black or African American","2054-5","Male","M","70-74 years","70-74",1277,34131,3741.5
,"2019","2019","Black or African American","2054-5","Male","M","75-79 years","75-79",1128,22277,5063.5
,"2019","2019","Black or African American","2054-5","Male","M","80-84 years","80-84",1148,14991,7657.9
,"2019","2019","Black or African American","2054-5","Male","M","85-89 years","85-89",860,Not Applicable,Not Applicable
,"2019","2019","Black or African American","2054-5","Male","M","90-94 years","90-94",458,Not Applicable,Not Applicable
,"2019","2019","Black or African American","2054-5","Male","M","95-99 years","95-99",182,Not Applicable,Not Applicable
,"2019","2019","Black or African American","2054-5","Male","M","100+ years","100+",32,Not Applicable,Not Applicable
,"2019","2019","Black or African American","2054-5","Male","M","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Female","F","< 1 year","1",208,67663,307.4
,"2019","2019","White","2106-3","Female","F","1-4 years","1-4",42,272551,15.4
,"2019","2019","White","2106-3","Female","F","5-9 years","5-9",25,337663,7.4
,"2019","2019","White","2106-3","Female","F","10-14 years","10-14",31,335197,9.2
,"2019","2019","White","2106-3","Female","F","15-19 years","15-19",81,353529,22.9
,"2019","2019","White","2106-3","Female","F","20-24 years","20-24",162,380565,42.6
,"2019","2019","White","2106-3","Female","F","25-29 years","25-29",216,480064,45.0
,"2019","2019","White","2106-3","Female","F","30-34 years","30-34",379,493794,76.8
,"2019","2019","White","2106-3","Female","F","35-39 years","35-39",480,466262,102.9
,"2019","2019","White","2106-3","Female","F","40-44 years","40-44",543,411759,131.9
,"2019","2019","White","2106-3","Female","F","45-49 years","45-49",925,441479,209.5
,"2019","2019","White","2106-3","Female","F","50-54 years","50-54",1515,490436,308.9
,"2019","2019","White","2106-3","Female","F","55-59 years","55-59",2726,577963,471.7
,"2019","2019","White","2106-3","Female","F","60-64 years ","60-64",4058,577222,703.0
,"2019","2019","White","2106-3","Female","F","65-69 years","65-69",5135,525302,977.5
,"2019","2019","White","2106-3","Female","F","70-74 years","70-74",6978,453863,1537.5
,"2019","2019","White","2106-3","Female","F","75-79 years","75-79",8291,322691,2569.3
,"2019","2019","White","2106-3","Female","F","80-84 years","80-84",10439,220617,4731.7
,"2019","2019","White","2106-3","Female","F","85-89 years","85-89",12895,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Female","F","90-94 years","90-94",13641,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Female","F","95-99 years","95-99",8053,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Female","F","100+ years","100+",1946,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Female","F","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Male","M","< 1 year","1",254,71057,357.5
,"2019","2019","White","2106-3","Male","M","1-4 years","1-4",46,287182,16.0
,"2019","2019","White","2106-3","Male","M","5-9 years","5-9",28,355152,7.9
,"2019","2019","White","2106-3","Male","M","10-14 years","10-14",51,353454,14.4
,"2019","2019","White","2106-3","Male","M","15-19 years","15-19",172,374483,45.9
,"2019","2019","White","2106-3","Male","M","20-24 years","20-24",424,416834,101.7
,"2019","2019","White","2106-3","Male","M","25-29 years","25-29",707,524435,134.8
,"2019","2019","White","2106-3","Male","M","30-34 years","30-34",793,535040,148.2
,"2019","2019","White","2106-3","Male","M","35-39 years","35-39",944,504197,187.2
,"2019","2019","White","2106-3","Male","M","40-44 years","40-44",987,440957,223.8
,"2019","2019","White","2106-3","Male","M","45-49 years","45-49",1530,465298,328.8
,"2019","2019","White","2106-3","Male","M","50-54 years","50-54",2570,503880,510.0
,"2019","2019","White","2106-3","Male","M","55-59 years","55-59",4630,582543,794.8
,"2019","2019","White","2106-3","Male","M","60-64 years ","60-64",6605,565924,1167.1
,"2019","2019","White","2106-3","Male","M","65-69 years","65-69",7923,488922,1620.5
,"2019","2019","White","2106-3","Male","M","70-74 years","70-74",9498,408083,2327.5
,"2019","2019","White","2106-3","Male","M","75-79 years","75-79",10133,272978,3712.0
,"2019","2019","White","2106-3","Male","M","80-84 years","80-84",10833,172479,6280.8
,"2019","2019","White","2106-3","Male","M","85-89 years","85-89",11595,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Male","M","90-94 years","90-94",9037,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Male","M","95-99 years","95-99",3772,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Male","M","100+ years","100+",599,Not Applicable,Not Applicable
,"2019","2019","White","2106-3","Male","M","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"2020","2020","Black or African American","2054-5","Female","F","< 1 year","1",117,14445,810.0
,"2020","2020","Black or African American","2054-5","Female","F","1-4 years","1-4",19,55764,Unreliable
,"2020","2020","Black or African American","2054-5","Female","F","5-9 years","5-9",19,74596,Unreliable
,"2020","2020","Black or African American","2054-5","Female","F","10-14 years","10-14",15,74896,Unreliable
,"2020","2020","Black or African American","2054-5","Female","F","15-19 years","15-19",42,75157,55.9
,"2020","2020","Black or African American","2054-5","Female","F","20-24 years","20-24",94,83288,112.9
,"2020","2020","Black or African American","2054-5","Female","F","25-29 years","25-29",127,100589,126.3
,"2020","2020","Black or African American","2054-5","Female","F","30-34 years","30-34",166,95616,173.6
,"2020","2020","Black or African American","2054-5","Female","F","35-39 years","35-39",194,80355,241.4
,"2020","2020","Black or African American","2054-5","Female","F","40-44 years","40-44",217,74463,291.4
,"2020","2020","Black or African American","2054-5","Female","F","45-49 years","45-49",340,71348,476.5
,"2020","2020","Black or African American","2054-5","Female","F","50-54 years","50-54",524,77513,676.0
,"2020","2020","Black or African American","2054-5","Female","F","55-59 years","55-59",789,83533,944.5
,"2020","2020","Black or African American","2054-5","Female","F","60-64 years ","60-64",1160,77749,1492.0
,"2020","2020","Black or African American","2054-5","Female","F","65-69 years","65-69",1217,61070,1992.8
,"2020","2020","Black or African American","2054-5","Female","F","70-74 years","70-74",1262,47293,2668.5
,"2020","2020","Black or African American","2054-5","Female","F","75-79 years","75-79",1299,32363,4013.8
,"2020","2020","Black or African American","2054-5","Female","F","80-84 years","80-84",1393,22886,6086.7
,"2020","2020","Black or African American","2054-5","Female","F","85-89 years","85-89",1317,Not Applicable,Not Applicable
,"2020","2020","Black or African American","2054-5","Female","F","90-94 years","90-94",1032,Not Applicable,Not Applicable
,"2020","2020","Black or African American","2054-5","Female","F","95-99 years","95-99",587,Not Applicable,Not Applicable
,"2020","2020","Black or African American","2054-5","Female","F","100+ years","100+",186,Not Applicable,Not Applicable
,"2020","2020","Black or African American","2054-5","Female","F","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"2020","2020","Black or African American","2054-5","Male","M","< 1 year","1",129,15103,854.1
,"2020","2020","Black or African American","2054-5","Male","M","1-4 years","1-4",25,58241,42.9
,"2020","2020","Black or African American","2054-5","Male","M","5-9 years","5-9",16,78082,Unreliable
,"2020","2020","Black or African American","2054-5","Male","M","10-14 years","10-14",22,77687,28.3
,"2020","2020","Black or African American","2054-5","Male","M","15-19 years","15-19",133,79856,166.5
,"2020","2020","Black or African American","2054-5","Male","M","20-24 years","20-24",251,92434,271.5
,"2020","2020","Black or African American","2054-5","Male","M","25-29 years","25-29",357,115220,309.8
,"2020","2020","Black or African American","2054-5","Male","M","30-34 years","30-34",334,106454,313.8
,"2020","2020","Black or African American","2054-5","Male","M","35-39 years","35-39",412,86768,474.8
,"2020","2020","Black or African American","2054-5","Male","M","40-44 years","40-44",440,76612,574.3
,"2020","2020","Black or African American","2054-5","Male","M","45-49 years","45-49",562,72049,780.0
,"2020","2020","Black or African American","2054-5","Male","M","50-54 years","50-54",796,76547,1039.9
,"2020","2020","Black or African American","2054-5","Male","M","55-59 years","55-59",1270,79221,1603.1
,"2020","2020","Black or African American","2054-5","Male","M","60-64 years ","60-64",1691,70899,2385.1
,"2020","2020","Black or African American","2054-5","Male","M","65-69 years","65-69",1719,50998,3370.7
,"2020","2020","Black or African American","2054-5","Male","M","70-74 years","70-74",1583,36316,4359.0
,"2020","2020","Black or African American","2054-5","Male","M","75-79 years","75-79",1308,22555,5799.2
,"2020","2020","Black or African American","2054-5","Male","M","80-84 years","80-84",1261,15077,8363.7
,"2020","2020","Black or African American","2054-5","Male","M","85-89 years","85-89",986,Not Applicable,Not Applicable
,"2020","2020","Black or African American","2054-5","Male","M","90-94 years","90-94",589,Not Applicable,Not Applicable
,"2020","2020","Black or African American","2054-5","Male","M","95-99 years","95-99",225,Not Applicable,Not Applicable
,"2020","2020","Black or African American","2054-5","Male","M","100+ years","100+",47,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Female","F","< 1 year","1",172,63022,272.9
,"2020","2020","White","2106-3","Female","F","1-4 years","1-4",41,253943,16.1
,"2020","2020","White","2106-3","Female","F","5-9 years","5-9",21,328890,6.4
,"2020","2020","White","2106-3","Female","F","10-14 years","10-14",28,327431,8.6
,"2020","2020","White","2106-3","Female","F","15-19 years","15-19",112,346982,32.3
,"2020","2020","White","2106-3","Female","F","20-24 years","20-24",164,369186,44.4
,"2020","2020","White","2106-3","Female","F","25-29 years","25-29",308,455085,67.7
,"2020","2020","White","2106-3","Female","F","30-34 years","30-34",429,495939,86.5
,"2020","2020","White","2106-3","Female","F","35-39 years","35-39",557,465981,119.5
,"2020","2020","White","2106-3","Female","F","40-44 years","40-44",674,416437,161.8
,"2020","2020","White","2106-3","Female","F","45-49 years","45-49",969,416608,232.6
,"2020","2020","White","2106-3","Female","F","50-54 years","50-54",1649,478279,344.8
,"2020","2020","White","2106-3","Female","F","55-59 years","55-59",2793,553931,504.2
,"2020","2020","White","2106-3","Female","F","60-64 years ","60-64",4276,569799,750.4
,"2020","2020","White","2106-3","Female","F","65-69 years","65-69",5664,524164,1080.6
,"2020","2020","White","2106-3","Female","F","70-74 years","70-74",7590,462706,1640.4
,"2020","2020","White","2106-3","Female","F","75-79 years","75-79",9316,332409,2802.6
,"2020","2020","White","2106-3","Female","F","80-84 years","80-84",11159,222912,5006.0
,"2020","2020","White","2106-3","Female","F","85-89 years","85-89",13659,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Female","F","90-94 years","90-94",14018,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Female","F","95-99 years","95-99",8593,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Female","F","100+ years","100+",2134,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Female","F","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Male","M","< 1 year","1",189,66011,286.3
,"2020","2020","White","2106-3","Male","M","1-4 years","1-4",53,267417,19.8
,"2020","2020","White","2106-3","Male","M","5-9 years","5-9",30,346345,8.7
,"2020","2020","White","2106-3","Male","M","10-14 years","10-14",53,345550,15.3
,"2020","2020","White","2106-3","Male","M","15-19 years","15-19",231,367380,62.9
,"2020","2020","White","2106-3","Male","M","20-24 years","20-24",506,404275,125.2
,"2020","2020","White","2106-3","Male","M","25-29 years","25-29",764,499072,153.1
,"2020","2020","White","2106-3","Male","M","30-34 years","30-34",1092,538104,202.9
,"2020","2020","White","2106-3","Male","M","35-39 years","35-39",1100,503769,218.4
,"2020","2020","White","2106-3","Male","M","40-44 years","40-44",1237,446279,277.2
,"2020","2020","White","2106-3","Male","M","45-49 years","45-49",1596,441310,361.7
,"2020","2020","White","2106-3","Male","M","50-54 years","50-54",2825,493408,572.5
,"2020","2020","White","2106-3","Male","M","55-59 years","55-59",4963,558692,888.3
,"2020","2020","White","2106-3","Male","M","60-64 years ","60-64",7388,561682,1315.3
,"2020","2020","White","2106-3","Male","M","65-69 years","65-69",8922,487774,1829.1
,"2020","2020","White","2106-3","Male","M","70-74 years","70-74",10798,414906,2602.5
,"2020","2020","White","2106-3","Male","M","75-79 years","75-79",11641,281295,4138.4
,"2020","2020","White","2106-3","Male","M","80-84 years","80-84",11930,174442,6838.9
,"2020","2020","White","2106-3","Male","M","85-89 years","85-89",12462,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Male","M","90-94 years","90-94",9692,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Male","M","95-99 years","95-99",4206,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Male","M","100+ years","100+",662,Not Applicable,Not Applicable
,"2020","2020","White","2106-3","Male","M","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
